time,reward,position,bar_return,cost,strategy_ret,equity
2021-02-17 06:00:00+00:00,0.004854064232660296,1,0.004854064232660296,0.0,0.004854064232660296,0.0007107129882553473
2021-02-17 06:30:00+00:00,0.0121720394457605,1,0.0121720394457605,0.0,0.0121720394457605,0.0007193638147830057
2021-02-17 07:00:00+00:00,0.0008068272738869748,1,0.0008068272738869748,0.0,0.0008068272738869748,0.00071994421712862
2021-02-17 07:30:00+00:00,0.01018937151015761,1,0.01018937151015761,0.0,0.01018937151015761,0.0007272799962235331
2021-02-17 08:00:00+00:00,-0.003990617539113337,1,-0.003990617539113337,0.0,-0.003990617539113337,0.0007243776999147571
2021-02-17 08:30:00+00:00,0.0024217997730041686,1,0.0024217997730041686,0.0,0.0024217997730041686,0.00072613199766398
2021-02-17 09:00:00+00:00,0.005774448867184742,1,0.005774448867184742,0.0,0.005774448867184742,0.0007303250097553174
2021-02-17 09:30:00+00:00,0.0020389121463637214,1,0.0020389121463637214,0.0,0.0020389121463637214,0.0007318140782885008
2021-02-17 10:00:00+00:00,0.0027028424857829443,1,0.0027028424857829443,0.0,0.0027028424857829443,0.000733792056470993
2021-02-17 10:30:00+00:00,-0.00733080538025468,1,-0.00733080538025468,0.0,-0.00733080538025468,0.0007284127697154273
2021-02-17 11:00:00+00:00,0.004063134864822629,1,0.004063134864822629,0.0,0.004063134864822629,0.00073137240903604
2021-02-17 11:30:00+00:00,-0.0024618677042801728,1,-0.0024618677042801728,0.0,-0.0024618677042801728,0.0007295718669224325
2021-02-17 12:00:00+00:00,0.0008160167072790443,1,0.0008160167072790443,0.0,0.0008160167072790443,0.000730167209755002
2021-02-17 12:30:00+00:00,-0.005373446126204178,1,-0.005373446126204178,0.0,-0.005373446126204178,0.0007262436955902627
2021-02-17 13:00:00+00:00,-0.00528785906461575,1,-0.00528785906461575,0.0,-0.00528785906461575,0.0007224034212814157
2021-02-17 13:30:00+00:00,0.007490495801922701,1,0.007490495801922701,0.0,0.007490495801922701,0.0007278145810758187
2021-02-17 14:00:00+00:00,-0.004597853057949611,1,-0.004597853057949611,0.0,-0.004597853057949611,0.0007244681965785989
2021-02-17 14:30:00+00:00,0.006819630763405069,1,0.006819630763405069,0.0,0.006819630763405069,0.0007294088021790948
2021-02-17 15:00:00+00:00,0.00015625609613362798,1,0.00015625609613362798,0.0,0.00015625609613362798,0.0007295227767510089
2021-02-17 15:30:00+00:00,-0.0026512381604762874,0,-0.0019512381604762875,0.0004,-0.0026512381604762874,0.00072758863812635
2021-02-17 16:00:00+00:00,-0.0,0,-0.0035769026247230327,0.0,-0.0,0.00072758863812635
2021-02-17 16:30:00+00:00,0.0,0,0.004989709129435816,0.0,0.0,0.00072758863812635
2021-02-17 17:00:00+00:00,-0.0,0,-0.0003196637090942643,0.0,-0.0,0.00072758863812635
2021-02-17 17:30:00+00:00,0.0,0,0.002964960252782918,0.0,0.0,0.00072758863812635
2021-02-17 18:00:00+00:00,0.0,0,0.0026630671206973513,0.0,0.0,0.00072758863812635
2021-02-17 18:30:00+00:00,-0.0,0,-0.001612775793299172,0.0,-0.0,0.00072758863812635
2021-02-17 19:00:00+00:00,-0.0007,-1,0.007316073955208449,0.0004,-0.0007,0.0007270793260796615
2021-02-17 19:30:00+00:00,-0.00717578332290353,0,0.00647578332290353,0.0004,-0.00717578332290353,0.000721861962377151
2021-02-17 20:00:00+00:00,0.0,0,0.0035989939080230083,0.0,0.0,0.000721861962377151
2021-02-17 20:30:00+00:00,-0.0,0,-0.0017200455341017905,0.0,-0.0,0.000721861962377151
2021-02-17 21:00:00+00:00,0.0,0,0.003522396630934189,0.0,0.0,0.000721861962377151
2021-02-17 21:30:00+00:00,-0.0,0,-0.0014119484564420783,0.0,-0.0,0.000721861962377151
2021-02-17 22:00:00+00:00,-0.0,0,-0.0032233052957602853,0.0,-0.0,0.000721861962377151
2021-02-17 22:30:00+00:00,-0.0007,1,-0.0014721763085399394,0.0004,-0.0007,0.000721356659003487
2021-02-17 23:00:00+00:00,0.00433508051042874,0,0.00503508051042874,0.0004,0.00433508051042874,0.0007244837981970011
2021-02-17 23:30:00+00:00,-0.0,0,-0.004718067446575858,0.0,-0.0,0.0007244837981970011
2021-02-18 00:00:00+00:00,0.0,0,0.006370142888362235,0.0,0.0,0.0007244837981970011
2021-02-18 00:30:00+00:00,-0.0,0,-0.003515613977959187,0.0,-0.0,0.0007244837981970011
2021-02-18 01:00:00+00:00,-0.0007,1,-0.0019953194462620405,0.0004,-0.0007,0.0007239766595382632
